timestamp,value,sensor_type
2025-09-08 09:07:26.232764215,1.8264296113427974,pore_pressure
2025-09-08 10:07:47.789650443,2.213637517295232,pore_pressure
2025-09-08 11:08:09.346536670,1.5908544663298794,pore_pressure
2025-09-08 12:08:30.903422898,1.5798218558388097,pore_pressure
2025-09-08 13:08:52.460309125,1.7720789298007877,pore_pressure
2025-09-08 14:09:14.017195353,1.230188185048049,pore_pressure
2025-09-08 15:09:35.574081580,1.481640322912226,pore_pressure
2025-09-08 16:09:57.130967808,1.8290808452582203,pore_pressure
2025-09-08 17:10:18.687854035,1.4804262577383551,pore_pressure
2025-09-08 18:10:40.244740263,1.693413867918978,pore_pressure
2025-09-08 19:11:01.801626491,1.4544102709828945,pore_pressure
2025-09-08 20:11:23.358512718,1.9787607875594129,pore_pressure
2025-09-08 21:11:44.915398946,1.4853524112836938,pore_pressure
2025-09-08 22:12:06.472285173,1.571508010607997,pore_pressure
2025-09-08 23:12:28.029171401,1.9160342584541297,pore_pressure
2025-09-09 00:12:49.586057628,1.9005199659132372,pore_pressure
2025-09-09 01:13:11.142943856,2.2081378534612104,pore_pressure
2025-09-09 02:13:32.699830083,2.375785772563229,pore_pressure
2025-09-09 03:13:54.256716311,1.7029194940463597,pore_pressure
2025-09-09 04:14:15.813602538,2.1643256127415516,pore_pressure
2025-09-09 05:14:37.370488766,2.2598963792908897,pore_pressure
2025-09-09 06:14:58.927374994,2.4464329806401603,pore_pressure
2025-09-09 07:15:20.484261221,2.1748135755294262,pore_pressure
2025-09-09 08:15:42.041147449,2.1607067026556246,pore_pressure
2025-09-09 09:16:03.598033676,2.5951535193775785,pore_pressure
2025-09-09 10:16:25.154919904,2.5129055928243504,pore_pressure
2025-09-09 11:16:46.711806131,2.524933191287956,pore_pressure
2025-09-09 12:17:08.268692359,2.826990998590459,pore_pressure
2025-09-09 13:17:29.825578586,2.5801698107536413,pore_pressure
2025-09-09 14:17:51.382464814,2.769121834223944,pore_pressure
2025-09-09 15:18:12.939351041,2.6453445682670647,pore_pressure
2025-09-09 16:18:34.496237269,2.598938742537816,pore_pressure
2025-09-09 17:18:56.053123497,2.9614858659243,pore_pressure
2025-09-09 18:19:17.610009724,2.511560411881409,pore_pressure
2025-09-09 19:19:39.166895952,2.248485846702924,pore_pressure
2025-09-09 20:20:00.723782179,2.6570313925240026,pore_pressure
2025-09-09 21:20:22.280668407,2.3598668218379557,pore_pressure
2025-09-09 22:20:43.837554634,1.9955024623062334,pore_pressure
2025-09-09 23:21:05.394440862,2.805230054072421,pore_pressure
2025-09-10 00:21:26.951327089,2.26935254230826,pore_pressure
2025-09-10 01:21:48.508213317,2.6366290374091794,pore_pressure
2025-09-10 02:22:10.065099544,2.4684420431503695,pore_pressure
2025-09-10 03:22:31.621985772,2.6630553082207236,pore_pressure
2025-09-10 04:22:53.178872000,2.8826514746125165,pore_pressure
